COMMAND,NR,PWD,TTY,USER,"_raw","_time",apparmor,capability,capname,class,code,comm,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,eventtype,fsuid,host,index,ino,linecount,msg,name,operation,ouid,path,permissive,pid,profile,punct,"requested_mask",scontext,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestartpos,type,uid
,,,,,"Nov 11 00:03:17 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.345+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":6,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.2575"",""full_log"":""Trojaned version of file '/usr/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chsh""},""location"":""rootcheck""}","2025-11-11T00:03:17.000-0600",,,,,,,0,11,3,november,17,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:17 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.342+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":5,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.2191"",""full_log"":""Trojaned version of file '/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/chsh""},""location"":""rootcheck""}","2025-11-11T00:03:17.000-0600",,,,,,,0,11,3,november,17,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:17 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.337+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":4,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.1799"",""full_log"":""Trojaned version of file '/usr/bin/chfn' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chfn""},""location"":""rootcheck""}","2025-11-11T00:03:17.000-0600",,,,,,,0,11,3,november,17,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:17 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.333+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":3,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.1415"",""full_log"":""Trojaned version of file '/bin/chfn' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/chfn""},""location"":""rootcheck""}","2025-11-11T00:03:17.000-0600",,,,,,,0,11,3,november,17,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:16 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.328+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":2,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.1019"",""full_log"":""Trojaned version of file '/usr/bin/passwd' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[b-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/passwd""},""location"":""rootcheck""}","2025-11-11T00:03:16.000-0600",,,,,,,0,11,3,november,16,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:16 10.10.10.12 Nov 11 06:03:21 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:21.321+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":1,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841001.632"",""full_log"":""Trojaned version of file '/bin/passwd' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[b-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/passwd""},""location"":""rootcheck""}","2025-11-11T00:03:16.000-0600",,,,,,,0,11,3,november,16,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 11 00:03:16 10.10.10.12 Nov 11 06:03:20 wazuh-server ossec: {""timestamp"":""2025-11-11T06:03:20.760+0000"",""rule"":{""level"":3,""description"":""Wazuh agent started."",""id"":""503"",""firedtimes"":2,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.6.1"",""10.2.6""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.6"",""AU.14"",""AU.5""],""tsc"":[""CC7.2"",""CC7.3"",""CC6.8""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762841000.317"",""full_log"":""ossec: Agent started: 'kali->any'."",""decoder"":{""parent"":""ossec"",""name"":""ossec""},""data"":{""extra_data"":""kali->any""},""location"":""wazuh-agent""}","2025-11-11T00:03:16.000-0600",,,,,,,0,11,3,november,16,tuesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""__."",""""",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:39:22 10.10.10.12 Nov 10 17:39:22 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:22.921+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":4,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1762796362.4054596"",""full_log"":""Nov 10 17:39:21 wazuh-server sshd[2752]: pam_unix(sshd:session): session closed for user wazuh-user"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Nov 10 17:39:21"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""wazuh-user""},""location"":""journald""}","2025-11-10T11:39:22.000-0600",,,,,,,11,10,39,november,22,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:39:21 10.10.10.12 Nov 10 17:39:22 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:22.920+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":6,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1762796362.4054220"",""full_log"":""Nov 10 17:39:21 wazuh-server sudo[12406]: pam_unix(sudo:session): session closed for user root"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 10 17:39:21"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""root""},""location"":""journald""}","2025-11-10T11:39:21.000-0600",,,,,,,11,10,39,november,21,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
"/usr/sbin/shutdown",,"/home/wazuh-user",tty1,root,"Nov 10 11:39:21 10.10.10.12 Nov 10 17:39:22 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:22.920+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":2,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1762796362.4053696"",""full_log"":""Nov 10 17:39:21 wazuh-server sudo[12406]: wazuh-user : TTY=tty1 ; PWD=/home/wazuh-user ; USER=root ; COMMAND=/usr/sbin/shutdown 0"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 10 17:39:21"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root"",""tty"":""tty1"",""pwd"":""/home/wazuh-user"",""command"":""/usr/sbin/shutdown 0""},""location"":""journald""}","2025-11-10T11:39:21.000-0600",,,,,,,11,10,39,november,21,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:39:21 10.10.10.12 Nov 10 17:39:22 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:22.921+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":5,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1762796362.4053307"",""full_log"":""Nov 10 17:39:21 wazuh-server login[2494]: pam_unix(login:session): session closed for user wazuh-user"",""predecoder"":{""program_name"":""login"",""timestamp"":""Nov 10 17:39:21"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""wazuh-user""},""location"":""journald""}","2025-11-10T11:39:21.000-0600",,,,,,,11,10,39,november,21,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:39:21 10.10.10.12 Nov 10 17:39:22 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:22.920+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":5,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1762796362.4052860"",""full_log"":""Nov 10 17:39:21 wazuh-server sudo[12406]: pam_unix(sudo:session): session opened for user root(uid=0) by wazuh-user(uid=1000)"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 10 17:39:21"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root(uid=0)"",""uid"":""1000""},""location"":""journald""}","2025-11-10T11:39:21.000-0600",,,,,,,11,10,39,november,21,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,0
,,,,,"Nov 10 11:39:03 10.10.10.12 Nov 10 17:39:05 wazuh-server ossec: {""timestamp"":""2025-11-10T17:39:05.336+0000"",""rule"":{""level"":3,""description"":""Wazuh agent stopped."",""id"":""506"",""mitre"":{""id"":[""T1562.001""],""tactic"":[""Defense Evasion""],""technique"":[""Disable or Modify Tools""]},""firedtimes"":1,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.6.1"",""10.2.6""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.6"",""AU.14"",""AU.5""],""tsc"":[""CC7.2"",""CC7.3"",""CC6.8""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796345.4052539"",""full_log"":""ossec: Agent stopped: 'kali->any'."",""decoder"":{""parent"":""ossec"",""name"":""ossec""},""data"":{""extra_data"":""kali->any""},""location"":""wazuh-remoted""}","2025-11-10T11:39:03.000-0600",,,,,,,11,10,39,november,3,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""__."",""""",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:36:57 10.10.10.12 Nov 10 17:36:58 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:58.755+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":3,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796218.4052156"",""full_log"":""Nov 10 17:36:53 kali (sd-pam)[2037]: pam_unix(systemd-user:session): session closed for user lightdm"",""predecoder"":{""program_name"":""(sd-pam)"",""timestamp"":""Nov 10 17:36:53"",""hostname"":""kali""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""lightdm""},""location"":""journald""}","2025-11-10T11:36:57.000-0600",,,,,,,11,10,36,november,57,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:36:32 10.10.10.12 Nov 10 17:36:34 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:34.657+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":4,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796194.4051712"",""full_log"":""Nov 10 17:36:28 kali lightdm[1987]: pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=111) by (uid=0)"",""predecoder"":{""program_name"":""lightdm"",""timestamp"":""Nov 10 17:36:28"",""hostname"":""kali""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""lightdm(uid=111)"",""uid"":""0""},""location"":""journald""}","2025-11-10T11:36:32.000-0600",,,,,,,11,10,36,november,32,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,111
,,,,,"Nov 10 11:36:32 10.10.10.12 Nov 10 17:36:34 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:34.570+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":3,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796194.4051262"",""full_log"":""Nov 10 17:36:28 kali (systemd)[2021]: pam_unix(systemd-user:session): session opened for user lightdm(uid=111) by lightdm(uid=0)"",""predecoder"":{""program_name"":""(systemd)"",""timestamp"":""Nov 10 17:36:28"",""hostname"":""kali""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""srcuser"":""lightdm"",""dstuser"":""lightdm(uid=111)"",""uid"":""0""},""location"":""journald""}","2025-11-10T11:36:32.000-0600",,,,,,,11,10,36,november,32,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,111
,,,,,"Nov 10 11:36:30 10.10.10.12 Nov 10 17:36:32 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:32.516+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":2,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796192.4050818"",""full_log"":""Nov 10 17:36:28 kali lightdm[1987]: pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=111) by (uid=0)"",""predecoder"":{""program_name"":""lightdm"",""timestamp"":""Nov 10 17:36:28"",""hostname"":""kali""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""lightdm(uid=111)"",""uid"":""0""},""location"":""journald""}","2025-11-10T11:36:30.000-0600",,,,,,,11,10,36,november,30,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,111
,,,,,"Nov 10 11:36:25 10.10.10.12 Nov 10 17:36:27 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:27.584+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":6,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796187.4050423"",""full_log"":""Trojaned version of file '/usr/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chsh""},""location"":""rootcheck""}","2025-11-10T11:36:25.000-0600",,,,,,,11,10,36,november,25,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:36:25 10.10.10.12 Nov 10 17:36:27 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:27.581+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":5,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796187.4050036"",""full_log"":""Trojaned version of file '/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/chsh""},""location"":""rootcheck""}","2025-11-10T11:36:25.000-0600",,,,,,,11,10,36,november,25,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:36:25 10.10.10.12 Nov 10 17:36:27 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:27.581+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":4,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796187.4049641"",""full_log"":""Trojaned version of file '/usr/bin/chfn' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chfn""},""location"":""rootcheck""}","2025-11-10T11:36:25.000-0600",,,,,,,11,10,36,november,25,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 10 11:36:25 10.10.10.12 Nov 10 17:36:27 wazuh-server ossec: {""timestamp"":""2025-11-10T17:36:27.575+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":3,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762796187.4049242"",""full_log"":""Trojaned version of file '/usr/bin/passwd' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[b-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/passwd""},""location"":""rootcheck""}","2025-11-10T11:36:25.000-0600",,,,,,,11,10,36,november,25,monday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
