"BOOT_IMAGE",COMMAND,CanMultiSession,NR,PID,PWD,TTY,UID,USER,"_raw","_time","active_time",api,apparmor,capability,capname,class,code,comm,datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,dropped,euid,eventtype,fsuid,host,index,ino,ioctlcmd,linecount,logname,msg,name,operation,ouid,path,permissive,pfsense,pid,profile,punct,received,"requested_mask",resettable,root,ruser,scontext,sent,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestamp,timestartpos,type,uid,user,v,vendor,version
,,,,,,,,,"Nov 12 09:20:21 10.0.0.1 Nov 12 20:50:21 php-fpm[435]: /rc.openvpn: Gateway, NONE AVAILABLE","2025-11-12T09:20:21.000-0600",,,,,,,,,,9,12,20,november,21,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:21 10.0.0.1 Nov 12 20:50:21 php-fpm[435]: /rc.openvpn: Gateway, NONE AVAILABLE","2025-11-12T09:20:21.000-0600",,,,,,,,,,9,12,20,november,21,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Reloading filter","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Reloading filter","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___/",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___/",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 rc.gateway_alarm[40269]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:0 RTT:395.093ms RTTsd:622.904ms Loss:0%)","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_.[]:_>>>__:__(:..._:_:._:._:%)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 rc.gateway_alarm[40269]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:0 RTT:395.093ms RTTsd:622.904ms Loss:0%)","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_.[]:_>>>__:__(:..._:_:._:._:%)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 dpinger[34550]: WAN_DHCP 192.168.31.1: Clear latency 395093us stddev 622904us loss 0%","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:_______%",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:19 10.0.0.1 Nov 12 20:50:19 dpinger[34550]: WAN_DHCP 192.168.31.1: Clear latency 395093us stddev 622904us loss 0%","2025-11-12T09:20:19.000-0600",,,,,,,,,,9,12,20,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:_______%",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:00 10.0.0.1 Nov 12 20:50:00 /usr/sbin/cron[38315]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:20:00.000-0600",,,,,,,,,,9,12,20,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:20:00 10.0.0.1 Nov 12 20:50:00 /usr/sbin/cron[38315]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:20:00.000-0600",,,,,,,,,,9,12,20,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:26 10.0.0.1 Nov 12 20:49:26 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-12T09:19:26.000-0600",,,,,,,,,,9,12,19,november,26,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__''__,_____._''",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:26 10.0.0.1 Nov 12 20:49:26 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-12T09:19:26.000-0600",,,,,,,,,,9,12,19,november,26,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__''__,_____._''",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:26 10.0.0.1 Nov 12 20:49:26 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-12T09:19:26.000-0600",,,,,,,,,,9,12,19,november,26,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__''__,_____._''",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:26 10.0.0.1 Nov 12 20:49:26 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-12T09:19:26.000-0600",,,,,,,,,,9,12,19,november,26,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_,__''__,_____._''",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Reloading filter","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Reloading filter","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___/",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___/",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: Restarting IPsec tunnels","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 rc.gateway_alarm[1328]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:1 RTT:500.140ms RTTsd:457.554ms Loss:2%)","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_.[]:_>>>__:__(:..._:_:._:._:%)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 rc.gateway_alarm[1328]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:1 RTT:500.140ms RTTsd:457.554ms Loss:2%)","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_.[]:_>>>__:__(:..._:_:._:._:%)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 dpinger[34550]: WAN_DHCP 192.168.31.1: Alarm latency 500140us stddev 457554us loss 2%","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:_______%",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:25 10.0.0.1 Nov 12 20:49:25 dpinger[34550]: WAN_DHCP 192.168.31.1: Alarm latency 500140us stddev 457554us loss 2%","2025-11-12T09:19:25.000-0600",,,,,,,,,,9,12,19,november,25,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:_______%",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:19 10.0.0.1 Nov 12 20:49:19 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:19:19.000-0600",,,,,,,,,8,9,12,19,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:19:19 10.0.0.1 Nov 12 20:49:19 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:19:19.000-0600",,,,,,,,,8,9,12,19,november,19,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:18:59 10.0.0.1 Nov 12 20:49:00 /usr/sbin/cron[99419]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:18:59.000-0600",,,,,,,,,,9,12,18,november,59,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:18:59 10.0.0.1 Nov 12 20:49:00 /usr/sbin/cron[99419]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:18:59.000-0600",,,,,,,,,,9,12,18,november,59,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:18:00 10.0.0.1 Nov 12 20:48:00 /usr/sbin/cron[75738]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:18:00.000-0600",,,,,,,,,,9,12,18,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:18:00 10.0.0.1 Nov 12 20:48:00 /usr/sbin/cron[75738]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:18:00.000-0600",,,,,,,,,,9,12,18,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:17:14 10.0.0.1 Nov 12 20:47:14 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:17:14.000-0600",,,,,,,,,8,9,12,17,november,14,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:17:14 10.0.0.1 Nov 12 20:47:14 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:17:14.000-0600",,,,,,,,,8,9,12,17,november,14,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:17:00 10.0.0.1 Nov 12 20:47:00 /usr/sbin/cron[51561]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:17:00.000-0600",,,,,,,,,,9,12,17,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:17:00 10.0.0.1 Nov 12 20:47:00 /usr/sbin/cron[51561]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:17:00.000-0600",,,,,,,,,,9,12,17,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:16:00 10.0.0.1 Nov 12 20:46:00 /usr/sbin/cron[23999]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:16:00.000-0600",,,,,,,,,,9,12,16,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:16:00 10.0.0.1 Nov 12 20:46:00 /usr/sbin/cron[23999]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:16:00.000-0600",,,,,,,,,,9,12,16,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.779c3cae does not match 0xecbf232e.6ac35132 from server@139.59.55.93","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.779c3cae does not match 0xecbf232e.6ac35132 from server@139.59.55.93","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7850da87 does not match 0xecbf232e.6b6d817f from server@17.253.18.99","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7850da87 does not match 0xecbf232e.6b6d817f from server@17.253.18.99","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7723293c does not match 0xecbf232e.69da27c0 from server@3.6.43.90","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7723293c does not match 0xecbf232e.69da27c0 from server@3.6.43.90","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7738f3f1 does not match 0xecbf232e.6a7cdf13 from server@139.84.142.141","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:58 10.0.0.1 Nov 12 20:45:58 ntpd[42157]: duplicate or replay: org 0xecbf232d.7738f3f1 does not match 0xecbf232e.6a7cdf13 from server@139.84.142.141","2025-11-12T09:15:58.000-0600",,,,,,,,,,9,12,15,november,58,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___:__.____.__@...",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:09 10.0.0.1 Nov 12 20:45:09 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:15:09.000-0600",,,,,,,,,8,9,12,15,november,9,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:09 10.0.0.1 Nov 12 20:45:09 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:15:09.000-0600",,,,,,,,,8,9,12,15,november,9,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 12 09:15:00 10.0.0.1 Nov 12 20:45:00 /usr/sbin/cron[98083]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:15:00.000-0600",,,,,,,,,,9,12,15,november,0,wednesday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
